,Unnamed: 0,MinCos,Path,Label
27,27,0.0915741832872301,/content/drive/MyDrive/WAV_VAD/1423.wav,1
28,28,0.2127074661860921,/content/drive/MyDrive/WAV_VAD/1424.wav,1
29,29,0.0950613498116561,/content/drive/MyDrive/WAV_VAD/1425.wav,1
30,30,-0.0646915725002549,/content/drive/MyDrive/WAV_VAD/1426.wav,1
31,31,0.0848223440982314,/content/drive/MyDrive/WAV_VAD/1427.wav,1
32,32,0.0054172679352659,/content/drive/MyDrive/WAV_VAD/1428.wav,1
33,33,0.2889711776605841,/content/drive/MyDrive/WAV_VAD/1429.wav,1
34,34,0.426868064212955,/content/drive/MyDrive/WAV_VAD/1430.wav,1
35,35,0.171565406886768,/content/drive/MyDrive/WAV_VAD/1431.wav,1
36,36,0.3181422111003789,/content/drive/MyDrive/WAV_VAD/1432.wav,1
37,37,0.4283488442113329,/content/drive/MyDrive/WAV_VAD/1433.wav,1
38,38,0.0184059764181865,/content/drive/MyDrive/WAV_VAD/1434.wav,0
39,39,0.2983106838570277,/content/drive/MyDrive/WAV_VAD/1435.wav,1
40,40,0.3472387241235302,/content/drive/MyDrive/WAV_VAD/1437.wav,1
41,41,0.3421093065312268,/content/drive/MyDrive/WAV_VAD/1438.wav,1
42,42,0.2487094460020618,/content/drive/MyDrive/WAV_VAD/1439.wav,1
43,43,0.4124989153587897,/content/drive/MyDrive/WAV_VAD/1440.wav,1
44,44,0.4549528266616514,/content/drive/MyDrive/WAV_VAD/1441.wav,1
45,45,0.3213256916091581,/content/drive/MyDrive/WAV_VAD/1442.wav,1
46,46,-0.0314333869376922,/content/drive/MyDrive/WAV_VAD/1443.wav,0
47,47,0.3800119478116189,/content/drive/MyDrive/WAV_VAD/1444.wav,1
48,48,0.5019833848977803,/content/drive/MyDrive/WAV_VAD/1445.wav,1
49,49,0.4117634144666021,/content/drive/MyDrive/WAV_VAD/1446.wav,1
50,50,0.3448405566108333,/content/drive/MyDrive/WAV_VAD/1447.wav,1
51,51,0.163604531238545,/content/drive/MyDrive/WAV_VAD/1448.wav,1
52,52,0.101608108302779,/content/drive/MyDrive/WAV_VAD/1449.wav,1
53,53,-0.0676021233594796,/content/drive/MyDrive/WAV_VAD/1450.wav,0
54,54,0.0824661134904196,/content/drive/MyDrive/WAV_VAD/1451.wav,0
55,55,0.141699635130513,/content/drive/MyDrive/WAV_VAD/1452.wav,1
56,56,0.3856369134012901,/content/drive/MyDrive/WAV_VAD/1453.wav,1
57,57,0.3137970394191633,/content/drive/MyDrive/WAV_VAD/1454.wav,1
58,58,0.2661205576248146,/content/drive/MyDrive/WAV_VAD/1455.wav,1
59,59,0.3988888153895586,/content/drive/MyDrive/WAV_VAD/1456.wav,1
60,60,0.3964360497341431,/content/drive/MyDrive/WAV_VAD/1457.wav,1
61,61,0.25869237322187,/content/drive/MyDrive/WAV_VAD/1459.wav,1
62,62,0.2805780006449809,/content/drive/MyDrive/WAV_VAD/1460.wav,1
63,63,0.4105428913134328,/content/drive/MyDrive/WAV_VAD/1461.wav,1
64,64,0.0652810136523218,/content/drive/MyDrive/WAV_VAD/1462.wav,0
65,65,0.5599535994407696,/content/drive/MyDrive/WAV_VAD/1463.wav,1
66,66,0.4169930440556946,/content/drive/MyDrive/WAV_VAD/1465.wav,1
67,67,0.4135579170205357,/content/drive/MyDrive/WAV_VAD/1467.wav,1
68,68,0.3689587560578461,/content/drive/MyDrive/WAV_VAD/1468.wav,1
69,69,0.1595025562783325,/content/drive/MyDrive/WAV_VAD/1471.wav,1
70,70,0.1873036827706778,/content/drive/MyDrive/WAV_VAD/1472.wav,0
71,71,0.4179998282169511,/content/drive/MyDrive/WAV_VAD/1475.wav,1
72,72,-0.0275089098187271,/content/drive/MyDrive/WAV_VAD/1477.wav,0
73,73,0.2268190711292403,/content/drive/MyDrive/WAV_VAD/1478.wav,1
74,74,-0.0749959043629231,/content/drive/MyDrive/WAV_VAD/1480.wav,0
75,75,0.0235223558333108,/content/drive/MyDrive/WAV_VAD/1482.wav,0
76,76,0.3196881891176044,/content/drive/MyDrive/WAV_VAD/1483.wav,1
77,77,0.2899340012486172,/content/drive/MyDrive/WAV_VAD/1484.wav,1
78,78,0.2303830205425653,/content/drive/MyDrive/WAV_VAD/1488.wav,1
79,79,0.2961492139386899,/content/drive/MyDrive/WAV_VAD/1489.wav,1
80,80,0.3193244913714836,/content/drive/MyDrive/WAV_VAD/1490.wav,1
81,81,0.0002115010288179,/content/drive/MyDrive/WAV_VAD/1491.wav,0
82,82,0.2214429715116653,/content/drive/MyDrive/WAV_VAD/1494.wav,1
83,83,0.2106955002205887,/content/drive/MyDrive/WAV_VAD/1495.wav,1
84,84,0.1238964003328151,/content/drive/MyDrive/WAV_VAD/1496.wav,1
85,85,-0.0370954944497141,/content/drive/MyDrive/WAV_VAD/1497.wav,0
86,86,0.2276751550040117,/content/drive/MyDrive/WAV_VAD/1498.wav,1
87,87,0.1075292380530541,/content/drive/MyDrive/WAV_VAD/1501.wav,0
88,88,0.3400971272932794,/content/drive/MyDrive/WAV_VAD/1503.wav,0
89,89,0.1096995958536729,/content/drive/MyDrive/WAV_VAD/1504.wav,0
90,90,0.0699194236760027,/content/drive/MyDrive/WAV_VAD/1505.wav,0
91,91,0.0991128526141551,/content/drive/MyDrive/WAV_VAD/1506.wav,0
92,92,0.38304837748449,/content/drive/MyDrive/WAV_VAD/1507.wav,0
93,93,0.1245799433395974,/content/drive/MyDrive/WAV_VAD/1509.wav,0
94,94,-0.0729883594416247,/content/drive/MyDrive/WAV_VAD/1510.wav,1
95,95,0.2028966220760147,/content/drive/MyDrive/WAV_VAD/1511.wav,1
96,96,-0.0199005244834279,/content/drive/MyDrive/WAV_VAD/1512.wav,0
97,97,0.2174134594740881,/content/drive/MyDrive/WAV_VAD/1513.wav,0
98,98,0.2329720844808848,/content/drive/MyDrive/WAV_VAD/1516.wav,0
99,99,0.1717537931635088,/content/drive/MyDrive/WAV_VAD/1517.wav,0
100,100,0.3450560685620676,/content/drive/MyDrive/WAV_VAD/1518.wav,0
101,101,0.3723569953806246,/content/drive/MyDrive/WAV_VAD/1519.wav,1
102,102,0.1898286396899214,/content/drive/MyDrive/WAV_VAD/1520.wav,1
103,103,0.0949704034572213,/content/drive/MyDrive/WAV_VAD/1521.wav,1
104,104,0.2100754340323808,/content/drive/MyDrive/WAV_VAD/1522.wav,0
105,105,0.0794791151311874,/content/drive/MyDrive/WAV_VAD/1523.wav,0
106,106,0.2661298464713851,/content/drive/MyDrive/WAV_VAD/1524.wav,1
107,107,0.4277322940729408,/content/drive/MyDrive/WAV_VAD/1525.wav,1
108,108,0.0520217367553974,/content/drive/MyDrive/WAV_VAD/1526.wav,0
109,109,0.0124854208922985,/content/drive/MyDrive/WAV_VAD/1527.wav,0
110,110,0.1141181990690205,/content/drive/MyDrive/WAV_VAD/1528.wav,1
111,111,0.1070924996580516,/content/drive/MyDrive/WAV_VAD/1529.wav,0
112,112,-0.1559914436027676,/content/drive/MyDrive/WAV_VAD/1530.wav,0
113,113,0.265965357395896,/content/drive/MyDrive/WAV_VAD/1531.wav,1
114,114,0.3739620883353297,/content/drive/MyDrive/WAV_VAD/1532.wav,1
115,115,0.0263852583793986,/content/drive/MyDrive/WAV_VAD/1533.wav,0
116,116,0.4065756055444255,/content/drive/MyDrive/WAV_VAD/1535.wav,1
117,117,0.0698744794021936,/content/drive/MyDrive/WAV_VAD/1536.wav,0
118,118,0.0381824517207866,/content/drive/MyDrive/WAV_VAD/1537.wav,0
119,119,0.3985304097514099,/content/drive/MyDrive/WAV_VAD/1538.wav,1
120,120,-0.0035141082738364,/content/drive/MyDrive/WAV_VAD/1540.wav,0
121,121,0.3365359136776658,/content/drive/MyDrive/WAV_VAD/1541.wav,1
122,122,0.0657559465104916,/content/drive/MyDrive/WAV_VAD/1542.wav,0
123,123,0.0304029761825776,/content/drive/MyDrive/WAV_VAD/1543.wav,0
124,124,0.2160188706028512,/content/drive/MyDrive/WAV_VAD/1544.wav,0
125,125,0.079868348178096,/content/drive/MyDrive/WAV_VAD/1545.wav,0
126,126,0.0018023616597987,/content/drive/MyDrive/WAV_VAD/1546.wav,0
127,127,0.1573927504433893,/content/drive/MyDrive/WAV_VAD/1547.wav,1
128,128,0.0064550576158216,/content/drive/MyDrive/WAV_VAD/1548.wav,0
129,129,0.4766641782835205,/content/drive/MyDrive/WAV_VAD/1550.wav,1
130,130,0.399894884970991,/content/drive/MyDrive/WAV_VAD/1551.wav,1
131,131,0.2561059628751783,/content/drive/MyDrive/WAV_VAD/1552.wav,1
132,132,0.0475266765420596,/content/drive/MyDrive/WAV_VAD/1553.wav,0
133,133,-0.0021383062697899,/content/drive/MyDrive/WAV_VAD/1554.wav,0
134,134,0.3499814544424585,/content/drive/MyDrive/WAV_VAD/1555.wav,1
135,135,0.1158432721022596,/content/drive/MyDrive/WAV_VAD/1556.wav,1
136,136,0.2623229272489046,/content/drive/MyDrive/WAV_VAD/1557.wav,1
137,137,0.1531799895572735,/content/drive/MyDrive/WAV_VAD/1558.wav,0
138,138,0.0954024216772098,/content/drive/MyDrive/WAV_VAD/1559.wav,0
139,139,-0.0807537017370756,/content/drive/MyDrive/WAV_VAD/1560.wav,0
140,140,0.1919132850257415,/content/drive/MyDrive/WAV_VAD/1561.wav,1
141,141,0.2838867780884466,/content/drive/MyDrive/WAV_VAD/1562.wav,0
142,142,0.0828104306283088,/content/drive/MyDrive/WAV_VAD/1563.wav,1
143,143,-0.0449608945326709,/content/drive/MyDrive/WAV_VAD/1564.wav,0
144,144,0.3012510667049658,/content/drive/MyDrive/WAV_VAD/1565.wav,1
145,145,-9.03967601660988e-05,/content/drive/MyDrive/WAV_VAD/1566.wav,0
146,146,0.1701011191707065,/content/drive/MyDrive/WAV_VAD/1567.wav,1
147,147,0.0176059388849092,/content/drive/MyDrive/WAV_VAD/1568.wav,0
148,148,0.1790929574438357,/content/drive/MyDrive/WAV_VAD/1570.wav,1
149,149,0.2413797357823407,/content/drive/MyDrive/WAV_VAD/1571.wav,1
150,150,0.0314831296814492,/content/drive/MyDrive/WAV_VAD/1572.wav,0
151,151,0.3311603223835876,/content/drive/MyDrive/WAV_VAD/1573.wav,1
152,152,0.2547077858705584,/content/drive/MyDrive/WAV_VAD/1574.wav,1
153,153,0.1624436420628958,/content/drive/MyDrive/WAV_VAD/1575.wav,1
154,154,0.2985130740151524,/content/drive/MyDrive/WAV_VAD/1578.wav,1
155,155,0.2170650852672713,/content/drive/MyDrive/WAV_VAD/1579.wav,1
156,156,0.0690685674607827,/content/drive/MyDrive/WAV_VAD/1580.wav,1
157,157,0.0974356160335939,/content/drive/MyDrive/WAV_VAD/1581.wav,1
158,158,0.5435115540975535,/content/drive/MyDrive/WAV_VAD/1582.wav,1
159,159,0.2811149722876838,/content/drive/MyDrive/WAV_VAD/1583.wav,1
160,160,0.1190997397637479,/content/drive/MyDrive/WAV_VAD/1584.wav,0
161,161,0.1233593452670862,/content/drive/MyDrive/WAV_VAD/1585.wav,0
162,162,0.0855261205460126,/content/drive/MyDrive/WAV_VAD/1586.wav,0
163,163,0.350314468614263,/content/drive/MyDrive/WAV_VAD/1587.wav,1
164,164,0.3504149392972162,/content/drive/MyDrive/WAV_VAD/1588.wav,1
165,165,0.0811501319488293,/content/drive/MyDrive/WAV_VAD/1589.wav,1
166,166,0.1150864474579132,/content/drive/MyDrive/WAV_VAD/1590.wav,0
167,167,0.0819194226929849,/content/drive/MyDrive/WAV_VAD/1592.wav,0
168,168,0.2599109402296272,/content/drive/MyDrive/WAV_VAD/1593.wav,1
169,169,0.236034517220335,/content/drive/MyDrive/WAV_VAD/1594.wav,0
170,170,0.1935237542995501,/content/drive/MyDrive/WAV_VAD/1595.wav,0
171,171,0.0914152487720825,/content/drive/MyDrive/WAV_VAD/1596.wav,0
172,172,0.0085829046648477,/content/drive/MyDrive/WAV_VAD/1597.wav,0
173,173,-0.0162876271025383,/content/drive/MyDrive/WAV_VAD/1598.wav,0
174,174,0.1440052425715288,/content/drive/MyDrive/WAV_VAD/1599.wav,0
175,175,-0.0547904153513546,/content/drive/MyDrive/WAV_VAD/1601.wav,0
176,176,0.0789199952498111,/content/drive/MyDrive/WAV_VAD/1602.wav,0
177,177,0.1005602404571288,/content/drive/MyDrive/WAV_VAD/1603.wav,0
178,178,0.1449696866231445,/content/drive/MyDrive/WAV_VAD/1604.wav,0
179,179,0.149958986609459,/content/drive/MyDrive/WAV_VAD/1605.wav,0
180,180,-0.078167451679282,/content/drive/MyDrive/WAV_VAD/1606.wav,0
181,181,0.235068640214109,/content/drive/MyDrive/WAV_VAD/1607.wav,1
182,182,0.3995590144471183,/content/drive/MyDrive/WAV_VAD/1609.wav,1
183,183,-0.0658512651660949,/content/drive/MyDrive/WAV_VAD/1610.wav,0
184,184,0.4815070774721262,/content/drive/MyDrive/WAV_VAD/1611.wav,1
185,185,0.2695135867484884,/content/drive/MyDrive/WAV_VAD/1612.wav,1
186,186,0.3355146292774634,/content/drive/MyDrive/WAV_VAD/1613.wav,1
187,187,0.1922873719953382,/content/drive/MyDrive/WAV_VAD/1614.wav,1
188,188,0.1932496607537411,/content/drive/MyDrive/WAV_VAD/1615.wav,0
189,189,0.281874439204157,/content/drive/MyDrive/WAV_VAD/1617.wav,1
190,190,0.3843781310716337,/content/drive/MyDrive/WAV_VAD/1618.wav,1
191,191,0.2641798445847036,/content/drive/MyDrive/WAV_VAD/1619.wav,1
192,192,0.2133374713209304,/content/drive/MyDrive/WAV_VAD/1623.wav,1
193,193,0.2111859580148166,/content/drive/MyDrive/WAV_VAD/1625.wav,1
194,194,0.3529746204035958,/content/drive/MyDrive/WAV_VAD/1626.wav,1
195,195,0.4337708430519433,/content/drive/MyDrive/WAV_VAD/1627.wav,1
196,196,0.3315617099311391,/content/drive/MyDrive/WAV_VAD/1628.wav,1
197,197,0.0921669968544799,/content/drive/MyDrive/WAV_VAD/1629.wav,0
198,198,0.350357372916952,/content/drive/MyDrive/WAV_VAD/1630.wav,1
199,199,0.3295397430719471,/content/drive/MyDrive/WAV_VAD/1631.wav,1
200,200,0.3028291366740727,/content/drive/MyDrive/WAV_VAD/1632.wav,1
201,201,0.3305063802429441,/content/drive/MyDrive/WAV_VAD/1633.wav,1
202,202,0.093281005244264,/content/drive/MyDrive/WAV_VAD/1634.wav,0
203,203,0.3358689285744352,/content/drive/MyDrive/WAV_VAD/1635.wav,1
204,204,0.1026124285342469,/content/drive/MyDrive/WAV_VAD/1636.wav,0
205,205,0.4034183568521357,/content/drive/MyDrive/WAV_VAD/1637.wav,1
206,206,0.1862350506487156,/content/drive/MyDrive/WAV_VAD/1638.wav,0
207,207,0.1059323338538491,/content/drive/MyDrive/WAV_VAD/1639.wav,0
208,208,0.3515925798397196,/content/drive/MyDrive/WAV_VAD/1641.wav,0
209,209,0.0081956395737486,/content/drive/MyDrive/WAV_VAD/1642.wav,0
210,210,0.2233869860939235,/content/drive/MyDrive/WAV_VAD/1643.wav,1
211,211,0.3368603307492417,/content/drive/MyDrive/WAV_VAD/1644.wav,1
212,212,0.0766058449618678,/content/drive/MyDrive/WAV_VAD/1645.wav,0
213,213,0.0672975620540868,/content/drive/MyDrive/WAV_VAD/1646.wav,1
214,214,0.1209868723369904,/content/drive/MyDrive/WAV_VAD/1647.wav,0
215,215,0.1371733833638607,/content/drive/MyDrive/WAV_VAD/1649.wav,0
216,216,0.3563722882783243,/content/drive/MyDrive/WAV_VAD/1650.wav,1
217,217,0.4735572710214205,/content/drive/MyDrive/WAV_VAD/1651.wav,0
218,218,0.3146935538537776,/content/drive/MyDrive/WAV_VAD/1652.wav,1
219,219,-0.1611270483757542,/content/drive/MyDrive/WAV_VAD/1657.wav,0
220,220,0.114707115835636,/content/drive/MyDrive/WAV_VAD/1658.wav,0
221,221,0.3494439487250415,/content/drive/MyDrive/WAV_VAD/1659.wav,1
222,222,-0.0051733101471515,/content/drive/MyDrive/WAV_VAD/1660.wav,0
223,223,0.4734478216026261,/content/drive/MyDrive/WAV_VAD/1661.wav,1
224,224,0.4717839554979869,/content/drive/MyDrive/WAV_VAD/1663.wav,1
225,225,0.0949509095115196,/content/drive/MyDrive/WAV_VAD/1666.wav,0
226,226,0.2095776598870733,/content/drive/MyDrive/WAV_VAD/1668.wav,1
227,227,0.2261426678633408,/content/drive/MyDrive/WAV_VAD/1669.wav,0
228,228,0.0666380752654383,/content/drive/MyDrive/WAV_VAD/1671.wav,0
229,229,0.1793410792687898,/content/drive/MyDrive/WAV_VAD/1672.wav,1
230,230,0.0877264522249795,/content/drive/MyDrive/WAV_VAD/1673.wav,1
231,231,0.2363987544410966,/content/drive/MyDrive/WAV_VAD/1674.wav,1
232,232,0.3219068778639281,/content/drive/MyDrive/WAV_VAD/1675.wav,1
233,233,0.2052491574260103,/content/drive/MyDrive/WAV_VAD/1676.wav,1
234,234,0.2550824045530046,/content/drive/MyDrive/WAV_VAD/1677.wav,1
235,235,0.1661761009343643,/content/drive/MyDrive/WAV_VAD/1678.wav,1
236,236,0.2048004646678875,/content/drive/MyDrive/WAV_VAD/1679.wav,1
237,237,0.3081533033206577,/content/drive/MyDrive/WAV_VAD/1680.wav,1
238,238,0.4078309245384005,/content/drive/MyDrive/WAV_VAD/1681.wav,1
239,239,0.3302697481354876,/content/drive/MyDrive/WAV_VAD/1682.wav,1
240,240,0.3426727072606946,/content/drive/MyDrive/WAV_VAD/1683.wav,1
241,241,0.3603447065946422,/content/drive/MyDrive/WAV_VAD/1684.wav,1
242,242,0.1540031560358295,/content/drive/MyDrive/WAV_VAD/1685.wav,1
243,243,0.0283750881854118,/content/drive/MyDrive/WAV_VAD/1686.wav,1
244,244,0.1222805779067596,/content/drive/MyDrive/WAV_VAD/1687.wav,0
245,245,0.3610558513245417,/content/drive/MyDrive/WAV_VAD/1689.wav,1
246,246,0.2744094735805636,/content/drive/MyDrive/WAV_VAD/1690.wav,1
247,247,0.441888663901592,/content/drive/MyDrive/WAV_VAD/1692.wav,0
248,248,0.1397489947777637,/content/drive/MyDrive/WAV_VAD/1693.wav,1
249,249,0.4528363283699402,/content/drive/MyDrive/WAV_VAD/1694.wav,1
250,250,0.254087545801478,/content/drive/MyDrive/WAV_VAD/1695.wav,0
251,251,0.2990328727127612,/content/drive/MyDrive/WAV_VAD/1696.wav,1
252,252,0.1077054970952641,/content/drive/MyDrive/WAV_VAD/1697.wav,1
253,253,0.1773096061120586,/content/drive/MyDrive/WAV_VAD/1698.wav,1
254,254,0.2244223930547573,/content/drive/MyDrive/WAV_VAD/1699.wav,1
255,255,0.3554364998672259,/content/drive/MyDrive/WAV_VAD/1701.wav,1
256,256,0.4405456951007734,/content/drive/MyDrive/WAV_VAD/1702.wav,1
257,257,0.5154428918744722,/content/drive/MyDrive/WAV_VAD/1703.wav,1
258,258,0.1491118793933165,/content/drive/MyDrive/WAV_VAD/1704.wav,1
259,259,0.0689634606729068,/content/drive/MyDrive/WAV_VAD/1705.wav,0
260,260,0.0887056149097471,/content/drive/MyDrive/WAV_VAD/1706.wav,1
261,261,0.0152212452584326,/content/drive/MyDrive/WAV_VAD/1707.wav,0
262,262,0.0402561248128822,/content/drive/MyDrive/WAV_VAD/1709.wav,0
263,263,0.3713358579630398,/content/drive/MyDrive/WAV_VAD/1710.wav,0
264,264,0.2752611421941267,/content/drive/MyDrive/WAV_VAD/1711.wav,1
265,265,0.1188889115004511,/content/drive/MyDrive/WAV_VAD/1712.wav,1
266,266,0.5617646338102529,/content/drive/MyDrive/WAV_VAD/1713.wav,1
267,267,0.0920169495339829,/content/drive/MyDrive/WAV_VAD/1714.wav,0
268,268,0.2753150608138041,/content/drive/MyDrive/WAV_VAD/1716.wav,0
269,269,0.1835509046419977,/content/drive/MyDrive/WAV_VAD/1718.wav,1
270,270,0.5546591392148092,/content/drive/MyDrive/WAV_VAD/1719.wav,1
271,271,0.0570238116240093,/content/drive/MyDrive/WAV_VAD/1720.wav,0
272,272,0.2962703549851446,/content/drive/MyDrive/WAV_VAD/1721.wav,1
273,273,0.155561379554538,/content/drive/MyDrive/WAV_VAD/1722.wav,0
274,274,0.4008714975780792,/content/drive/MyDrive/WAV_VAD/1723.wav,1
275,275,0.3711555675309911,/content/drive/MyDrive/WAV_VAD/1724.wav,1
276,276,0.0309999989243253,/content/drive/MyDrive/WAV_VAD/1725.wav,0
277,277,-0.0198820556945344,/content/drive/MyDrive/WAV_VAD/1726.wav,0
278,278,0.1645877249936686,/content/drive/MyDrive/WAV_VAD/1727.wav,0
279,279,-0.101667225091823,/content/drive/MyDrive/WAV_VAD/1728.wav,0
280,280,0.0450656572550163,/content/drive/MyDrive/WAV_VAD/1729.wav,0
281,281,-0.0125320016612172,/content/drive/MyDrive/WAV_VAD/1730.wav,0
282,282,0.2755266868633527,/content/drive/MyDrive/WAV_VAD/1733.wav,1
283,283,0.1047245124755055,/content/drive/MyDrive/WAV_VAD/1734.wav,0
284,284,0.0155540039444954,/content/drive/MyDrive/WAV_VAD/1735.wav,0
285,285,0.2410001741739208,/content/drive/MyDrive/WAV_VAD/1737.wav,1
286,286,0.31115358174086,/content/drive/MyDrive/WAV_VAD/1738.wav,0
287,287,0.4575754793682911,/content/drive/MyDrive/WAV_VAD/1739.wav,1
288,288,0.0402893552096022,/content/drive/MyDrive/WAV_VAD/1741.wav,0
289,289,0.2945105879530067,/content/drive/MyDrive/WAV_VAD/1742.wav,1
290,290,0.4346738105978694,/content/drive/MyDrive/WAV_VAD/1743.wav,1
291,291,-0.1226127899343459,/content/drive/MyDrive/WAV_VAD/1747.wav,0
292,292,0.2615154144593214,/content/drive/MyDrive/WAV_VAD/1748.wav,1
293,293,-0.0170064268687905,/content/drive/MyDrive/WAV_VAD/1750.wav,0
294,294,0.2955340653105959,/content/drive/MyDrive/WAV_VAD/1751.wav,1
295,295,0.1873967676919914,/content/drive/MyDrive/WAV_VAD/1752.wav,0
296,296,0.3749891534398615,/content/drive/MyDrive/WAV_VAD/1753.wav,1
297,297,0.2924831552941127,/content/drive/MyDrive/WAV_VAD/1754.wav,1
298,298,0.1611897765345436,/content/drive/MyDrive/WAV_VAD/1755.wav,1
299,299,-0.0095009042106925,/content/drive/MyDrive/WAV_VAD/1756.wav,1
300,300,0.0236893911469012,/content/drive/MyDrive/WAV_VAD/1757.wav,0
301,301,0.3784264042310474,/content/drive/MyDrive/WAV_VAD/1758.wav,1
302,302,0.2545856954896575,/content/drive/MyDrive/WAV_VAD/1759.wav,1
303,303,0.1128572255498444,/content/drive/MyDrive/WAV_VAD/1760.wav,1
304,304,0.1738175832281109,/content/drive/MyDrive/WAV_VAD/1762.wav,1
305,305,0.0963416245021145,/content/drive/MyDrive/WAV_VAD/1763.wav,0
306,306,0.0554698605224393,/content/drive/MyDrive/WAV_VAD/1764.wav,0
307,307,0.0793680937286001,/content/drive/MyDrive/WAV_VAD/1765.wav,0
308,308,0.0564691177286042,/content/drive/MyDrive/WAV_VAD/1766.wav,0
309,309,0.2026383751549201,/content/drive/MyDrive/WAV_VAD/1767.wav,0
310,310,0.2786910422604192,/content/drive/MyDrive/WAV_VAD/1769.wav,1
311,311,0.6007909279046159,/content/drive/MyDrive/WAV_VAD/1770.wav,1
312,312,0.0521727938259696,/content/drive/MyDrive/WAV_VAD/1771.wav,1
313,313,0.3439370813207272,/content/drive/MyDrive/WAV_VAD/1772.wav,1
314,314,-0.0181305715553006,/content/drive/MyDrive/WAV_VAD/1775.wav,0
315,315,0.3455985567035199,/content/drive/MyDrive/WAV_VAD/1778.wav,1
316,316,0.0659743493390306,/content/drive/MyDrive/WAV_VAD/1780.wav,0
317,317,0.2792466362120029,/content/drive/MyDrive/WAV_VAD/1781.wav,1
318,318,0.1781884473158551,/content/drive/MyDrive/WAV_VAD/1782.wav,1
319,319,0.2265215061838688,/content/drive/MyDrive/WAV_VAD/1783.wav,1
320,320,0.1740769618516306,/content/drive/MyDrive/WAV_VAD/1784.wav,1
321,321,0.1039643985239337,/content/drive/MyDrive/WAV_VAD/1785.wav,0
322,322,0.2548625836664273,/content/drive/MyDrive/WAV_VAD/1786.wav,1
323,323,0.1737787292689396,/content/drive/MyDrive/WAV_VAD/1787.wav,0
324,324,0.1374350817208829,/content/drive/MyDrive/WAV_VAD/1788.wav,0
325,325,0.1554396359787571,/content/drive/MyDrive/WAV_VAD/1789.wav,0
326,326,0.2373393420094559,/content/drive/MyDrive/WAV_VAD/1790.wav,1
327,327,0.2369538669165163,/content/drive/MyDrive/WAV_VAD/1791.wav,1
328,328,0.1724850533077833,/content/drive/MyDrive/WAV_VAD/1792.wav,0
329,329,0.140061201027085,/content/drive/MyDrive/WAV_VAD/1793.wav,0
330,330,0.2854996302124469,/content/drive/MyDrive/WAV_VAD/1794.wav,1
331,331,0.3079470526025836,/content/drive/MyDrive/WAV_VAD/1795.wav,1
332,332,0.2496285146872666,/content/drive/MyDrive/WAV_VAD/1796.wav,1
333,333,0.1175387546466509,/content/drive/MyDrive/WAV_VAD/1797.wav,1
334,334,0.0929896800030397,/content/drive/MyDrive/WAV_VAD/1798.wav,0
335,335,0.0717741485429748,/content/drive/MyDrive/WAV_VAD/1799.wav,1
336,336,0.2259301826274887,/content/drive/MyDrive/WAV_VAD/1800.wav,1
337,337,0.2705252433783804,/content/drive/MyDrive/WAV_VAD/1801.wav,1
338,338,0.3571916009607253,/content/drive/MyDrive/WAV_VAD/1802.wav,1
339,339,0.064957100104388,/content/drive/MyDrive/WAV_VAD/1803.wav,1
